source_file,timestamp,cycles_sampled,capacity_ah,pulse_resistance_ohm,incremental_resistance_ohm,elapsed_days,capacity_soh_pct,resistance_factor,capacity_soh_estimate_pct,resistance_factor_estimate
CX2_3/cx2_3_9_20_11.xlsx,2011-09-18 16:02:14.500,14,1.0849167434320912,0.1291958490778842,0.13164725106761185,365.7236747685185,78.32622084206899,1.123170170323769,79.25588092618018,1.1145201997671657
CX2_3/cx2_3_10_4_11.xlsx,2011-09-25 10:45:42.000,25,1.0807472909104128,0.130601380916224,0.1334504599422667,372.50385416666666,78.02520469407371,1.1353892272480508,78.32622084206899,1.123170170323769
CX2_3/cx2_3_10_18_11.xlsx,2011-10-11 03:44:09.000,25,1.0513291693702629,0.143363848866785,0.1459935901260469,388.2111111111111,75.9013456067641,1.246340340647537,78.02520469407371,1.1353892272480508
CX2_3/cx2_3_10_28_11.xlsx,2011-10-22 04:09:10.000,25,1.030787725024659,0.1529288224132701,0.155812440369304,399.2284837962963,74.4183436013392,1.329493886554973,75.9013456067641,1.246340340647537
CX2_3/cx2_3_11_8_11.xlsx,2011-11-01 03:38:10.000,24,1.0148665862306778,0.15547020309251056,0.15793402836123038,409.2069560185185,73.26890735124535,1.3515874986232626,74.4183436013392,1.329493886554973
CX2_3/cx2_3_11_11_11.xlsx,2011-11-11 02:51:11.500,4,1.0213770074720325,0.15751107295546274,0.16014060847273848,419.17433449074076,73.73893115262211,1.3693298964475054,73.73893115262211,1.3515874986232626
CX2_3/cx2_3_12_7_11.xlsx,2011-11-25 10:45:23.000,25,1.0276569469269106,0.1464465025982392,0.1493203437202343,433.5036342592593,74.19231518194545,1.2731395353687187,73.73893115262211,1.3515874986232626
CX2_3/cx2_3_12_23_11.xlsx,2011-12-11 04:51:15.000,25,1.0160351574473123,0.1450059086585095,0.1476374955606971,449.2577083333333,73.35327305740473,1.2606156644223838,73.73893115262211,1.2731395353687187
CX2_3/cx2_3_2_6_12.xlsx,2012-01-16 05:30:48.000,25,0.987267894999828,0.149567671829736,0.1524460236485919,485.28517361111113,71.27640313616507,1.3002735663950271,73.35327305740473,1.2731395353687187
CX2_3/cx2_3_3_2_12.xlsx,2012-02-10 01:27:03.000,25,0.9772279632782386,0.1490076325107658,0.1514845981939693,510.11590277777776,70.55156418974343,1.2954048383223737,71.27640313616507,1.2954048383223737
CX2_3/cx2_3_3_27_12.xlsx,2012-03-06 04:28:13.000,25,0.9620665207393876,0.151768983412038,0.1546106447824554,535.241712962963,69.45697467052774,1.3194107718275279,70.55156418974343,1.3002735663950271
CX2_3/cx2_3_4_23_12.xlsx,2012-03-31 00:44:25.000,25,0.9602069032335016,0.1459665398941647,0.1487995794895126,560.0862962962963,69.32271845932114,1.2689669571014446,69.45697467052774,1.2954048383223737
CX2_3/cx2_3_5_07_12.xlsx,2012-04-27 00:51:50.000,25,0.92261234353535,0.1440846924090533,0.1474361036794678,587.0914467592593,66.60855647112791,1.252607027773516,69.32271845932114,1.2689669571014446
CX2_3/cx2_3_7_03_12.xlsx,2012-07-06 18:54:58.000,25,0.8697550424669807,0.1438439405501762,0.1466757035946531,657.8436226851852,62.7924916332863,1.2505140402025474,66.60855647112791,1.252607027773516
CX2_3/cx2_3_10_12_12.xlsx,2012-09-26 16:17:45.000,25,0.5236155777439375,0.1945140876462084,0.1989070564905508,739.7344444444444,37.80274350728216,1.691017339266534,62.7924916332863,1.252607027773516
CX2_3/cx2_3_10_28_12.xlsx,2012-12-19 11:41:03.000,25,0.0415636051118549,0.3188212257153429,0.3056138503246004,823.5422916666666,3.0007096237495468,2.7716872712656877,37.80274350728216,1.691017339266534
CX2_3/cx2_3_1_3_13.xlsx,2012-12-28 13:33:25.000,25,0.036478562809937,0.3834016192035901,0.3777490096345788,832.6203240740741,2.633591917490076,3.333119949416546,3.0007096237495468,2.7716872712656877
CX2_3/cx2_3_02_18_13.xlsx,2013-01-05 14:13:49.000,25,0.0375756998692908,0.3573773872503045,0.3499509081375817,840.6483796296296,2.7128003914353793,3.10687706898239,2.7128003914353793,3.10687706898239
CX2_3/cx2_3_02_26_13.xlsx,2013-02-19 05:12:10.000,25,0.022801667909645,0.5752225959382803,0.6103416966044836,885.2722337962963,1.6461802134314298,5.000724602727765,2.633591917490076,3.333119949416546
